model	sex	age	dir	ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
5xFAD	female	4 mo	ora_up	BP	GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	8/505	50/19457	4.010373978266517e-5	3.678762606540203e-4	2.4537693930694907e-4	Oas3/Slc15a3/Rigi/Igtp/Lacc1/Irgm1/Tnfaip3/Slc15a4	8
5xFAD	female	4 mo	ora_up	BP	GO:0050819	negative regulation of coagulation	8/505	50/19457	4.010373978266517e-5	3.678762606540203e-4	2.4537693930694907e-4	Serpinf2/Plaur/Plau/Cd9/Pros1/Pdgfb/Apoe/Cd34	8
5xFAD	female	4 mo	ora_up	BP	GO:1902895	positive regulation of miRNA transcription	8/505	50/19457	4.010373978266517e-5	3.678762606540203e-4	2.4537693930694907e-4	Spi1/Tgfb1/Tgfbr1/Pdgfb/Srebf1/Stat3/Srebf2/Hif1a	8
5xFAD	female	4 mo	ora_up	BP	GO:0071356	cellular response to tumor necrosis factor	15/505	171/19457	4.1319313661196634e-5	3.7825648115859684e-4	2.523006443925015e-4	Ccl3/Ccl4/Ccl6/Laptm5/Ccl9/Naip6/Naip2/Naip5/Cebpa/Zfp36/Tnfrsf1a/Stat1/Adam17/Lims1/Gba	15
5xFAD	female	4 mo	ora_up	BP	GO:2001233	regulation of apoptotic signaling pathway	25/505	395/19457	4.192405344310698e-5	3.830140704011234e-4	2.554740013379467e-4	Psen1/Osm/Trem2/Plaur/Ptprc/Siglec1/Cd74/Ctsh/Ctsc/Cx3cr1/Tgfbr1/Sp100/Hmox1/Cd44/Plekhf1/Tnfaip3/Hgf/Ltbr/Jak3/Pmp22/Clu/Pml/Gnai2/Hif1a/Rps7	25
5xFAD	female	4 mo	ora_up	BP	GO:0043087	regulation of GTPase activity	23/505	348/19457	4.364415269927863e-5	3.9792158655374684e-4	2.6541745536701726e-4	Ccl3/Ccl4/Ccl6/Gpr65/Rgs1/Thy1/Rasal3/Ccl9/Vav1/Arhgap9/Arhgap45/Dock8/F11r/Arhgap25/Gmip/Arap3/Rasgrp3/Rgs10/Lims1/Plxnb2/Pbxip1/Rgl2/Sema4d	23
5xFAD	female	4 mo	ora_up	BP	GO:0006027	glycosaminoglycan catabolic process	6/505	26/19457	4.390599513281011e-5	3.9869476225438857e-4	2.6593317085959263e-4	Hexb/Gusb/Tgfb1/Hexa/Cd44/Gns	6
5xFAD	female	4 mo	ora_up	BP	GO:0036336	dendritic cell migration	6/505	26/19457	4.390599513281011e-5	3.9869476225438857e-4	2.6593317085959263e-4	Slamf9/Slamf8/Spi1/Alox5/Dock8/Gpr183	6
5xFAD	female	4 mo	ora_up	BP	GO:0045581	negative regulation of T cell differentiation	8/505	51/19457	4.6496693155975926e-5	4.2137043455636936e-4	2.81058058386435e-4	Lilrb4a/Lag3/Runx1/Cd74/Cd44/Fgl2/Loxl3/Jak3	8
5xFAD	female	4 mo	ora_up	BP	GO:1901222	regulation of NIK/NF-kappaB signaling	11/505	98/19457	4.7248099677441755e-5	4.2732016254457363e-4	2.8502658313130157e-4	Trem2/App/Tlr2/Cd14/Laptm5/Havcr2/Tlr7/Cd86/Nlrp3/Spi1/Lims1	11
5xFAD	female	4 mo	ora_up	BP	GO:0043547	positive regulation of GTPase activity	19/505	258/19457	4.7667317028425365e-5	4.3024768716638844e-4	2.8697926969544564e-4	Ccl3/Ccl4/Ccl6/Gpr65/Rgs1/Thy1/Ccl9/Vav1/Arhgap45/Dock8/F11r/Arhgap25/Gmip/Arap3/Rasgrp3/Rgs10/Lims1/Rgl2/Sema4d	19
5xFAD	female	4 mo	ora_up	BP	GO:0032689	negative regulation of interferon-gamma production	7/505	38/19457	4.7796631374495086e-5	4.3055205542145167e-4	2.8718228619538735e-4	Lilrb4a/Laptm5/Havcr2/Vsir/Lgals9/Cd274/Axl	7
5xFAD	female	4 mo	ora_up	BP	GO:0022612	gland morphogenesis	14/505	154/19457	5.0117841202774e-5	4.5056039276905005e-4	3.005280361229478e-4	Plau/Tgfb1/Tgfbr2/Mki67/Cd44/Csf1/Tnfaip3/Hgf/Msn/Pdgfb/Igfbp5/Pml/Lims1/Frs2	14
5xFAD	female	4 mo	ora_up	BP	GO:0010563	negative regulation of phosphorus metabolic process	27/505	449/19457	5.051661617439023e-5	4.5233964065497726e-4	3.017148112623411e-4	Psen1/Lilrb4a/Thy1/Ptpn6/Ptprc/Samsn1/Mlxipl/Plek/Nckap1l/Hhex/Tgfb1/Parp14/Tspo/Tnfaip3/Lyn/Hgf/Niban1/Entpd1/Pdgfb/Hmgcr/Apoe/Pkn1/Stat3/Gba/Men1/Sema4d/Gnai2	27
5xFAD	female	4 mo	ora_up	BP	GO:0045936	negative regulation of phosphate metabolic process	27/505	449/19457	5.051661617439023e-5	4.5233964065497726e-4	3.017148112623411e-4	Psen1/Lilrb4a/Thy1/Ptpn6/Ptprc/Samsn1/Mlxipl/Plek/Nckap1l/Hhex/Tgfb1/Parp14/Tspo/Tnfaip3/Lyn/Hgf/Niban1/Entpd1/Pdgfb/Hmgcr/Apoe/Pkn1/Stat3/Gba/Men1/Sema4d/Gnai2	27
5xFAD	female	4 mo	ora_up	BP	GO:0006873	cellular ion homeostasis	29/505	500/19457	5.1366055937744334e-5	4.590331665547629e-4	3.061794562370976e-4	Psen1/Slamf8/App/Slc11a1/Thy1/Ptpn6/Hvcn1/Ptprc/P2ry6/Cyba/Hexb/Tbxas1/Grn/Tgfb1/Frrs1/Capn3/Cybrd1/Itgb3/Tcirg1/Plcg2/Hmox1/Lacc1/Lyn/Ccr5/Ftl1/Apoe/Pml/Anxa7/Hif1a	29
5xFAD	female	4 mo	ora_up	BP	GO:0002295	T-helper cell lineage commitment	5/505	17/19457	5.5176108328139056e-5	4.8671640970140485e-4	3.2464444079831014e-4	Ly9/Tgfb1/Il6ra/Loxl3/Stat3	5
5xFAD	female	4 mo	ora_up	BP	GO:0016045	detection of bacterium	5/505	17/19457	5.5176108328139056e-5	4.8671640970140485e-4	3.2464444079831014e-4	Tlr2/Naip6/Naip2/Tlr1/Naip5	5
5xFAD	female	4 mo	ora_up	BP	GO:0060100	positive regulation of phagocytosis, engulfment	5/505	17/19457	5.5176108328139056e-5	4.8671640970140485e-4	3.2464444079831014e-4	Trem2/Fcgr1/Nckap1l/C3/Plcg2	5
5xFAD	female	4 mo	ora_up	BP	GO:0070486	leukocyte aggregation	5/505	17/19457	5.5176108328139056e-5	4.8671640970140485e-4	3.2464444079831014e-4	Rac2/Cd44/Cfh/Msn/Sema4d	5
5xFAD	female	4 mo	ora_up	BP	GO:1905155	positive regulation of membrane invagination	5/505	17/19457	5.5176108328139056e-5	4.8671640970140485e-4	3.2464444079831014e-4	Trem2/Fcgr1/Nckap1l/C3/Plcg2	5
5xFAD	female	4 mo	ora_up	BP	GO:2001185	regulation of CD8-positive, alpha-beta T cell activation	5/505	17/19457	5.5176108328139056e-5	4.8671640970140485e-4	3.2464444079831014e-4	Lilrb4a/Runx1/Nckap1l/Vsir/Cd274	5
5xFAD	female	4 mo	ora_up	BP	GO:0035739	CD4-positive, alpha-beta T cell proliferation	6/505	27/19457	5.5220267619320134e-5	4.8671640970140485e-4	3.2464444079831014e-4	Lilrb4a/Vsir/Lgals9/Tgfbr2/Cd274/Cd44	6
5xFAD	female	4 mo	ora_up	BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	9/505	67/19457	5.587472528868985e-5	4.915229740239435e-4	3.2785046458454117e-4	Trem2/Ptpn6/Fcgr2b/C1qb/C1qc/C1qa/Ptprc/C3/Ighm	9
5xFAD	female	4 mo	ora_up	BP	GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	11/505	100/19457	5.700936600507264e-5	5.005266754129575e-4	3.33856018423058e-4	Osm/Fgr/Trem2/Ptpn6/Hcls1/Pik3ap1/Hgf/Pdgfb/Myoc/Rgl2/Sema4d	11
5xFAD	female	4 mo	ora_up	BP	GO:0033674	positive regulation of kinase activity	26/505	428/19457	5.870583130889313e-5	5.144184128701453e-4	3.431219384713926e-4	Psen1/Fgr/Trem2/App/Slc11a1/Abi3/Ptprc/Tlr1/Cd86/Csf1r/Pik3cg/Ang/Cd74/Tgfb1/Igtp/Tgfbr2/Itgb3/Csf1/Irgm1/Lyn/Chil1/Il6ra/Axl/Pdgfb/Adam17/Clu	26
5xFAD	female	4 mo	ora_up	BP	GO:0045621	positive regulation of lymphocyte differentiation	13/505	137/19457	5.940029382418614e-5	5.19493055114824e-4	3.465067727628559e-4	Lilrb4a/Ptprc/Runx1/Nlrp3/Nckap1l/Cd74/Il1rl2/Tgfb1/Inpp5d/Vsir/Lgals9/Tgfbr2/Axl	13
5xFAD	female	4 mo	ora_up	BP	GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	8/505	53/19457	6.184662890129915e-5	5.387953898867531e-4	3.593816123064396e-4	Osm/Hcls1/Csf1r/Parp14/Parp9/Lyn/Tnfrsf1a/Il6ra	8
5xFAD	female	4 mo	ora_up	BP	GO:1902622	regulation of neutrophil migration	8/505	53/19457	6.184662890129915e-5	5.387953898867531e-4	3.593816123064396e-4	Slamf8/Myo1f/C3ar1/Tlr2/C5ar1/Rac2/Nckap1l/Cd74	8
5xFAD	female	4 mo	ora_up	BP	GO:0042093	T-helper cell differentiation	9/505	68/19457	6.293850674175476e-5	5.4724910109047e-4	3.6502031749841105e-4	Ly9/Nlrp3/Gpr183/Tgfb1/Il6ra/Loxl3/Jak3/Sema4a/Stat3	9
5xFAD	female	4 mo	ora_up	BP	GO:0030003	cellular cation homeostasis	28/505	481/19457	6.48155462124394e-5	5.624840465141177e-4	3.751821699428091e-4	Psen1/Slamf8/App/Slc11a1/Thy1/Ptpn6/Hvcn1/Ptprc/P2ry6/Cyba/Hexb/Grn/Tgfb1/Frrs1/Capn3/Cybrd1/Itgb3/Tcirg1/Plcg2/Hmox1/Lacc1/Lyn/Ccr5/Ftl1/Apoe/Pml/Anxa7/Hif1a	28
5xFAD	female	4 mo	ora_up	BP	GO:0006959	humoral immune response	17/505	220/19457	6.527609260306672e-5	5.64306182503287e-4	3.7639755185201016e-4	Trem2/App/Ptpn6/Fcgr2b/C4b/C1qb/C1qc/C1qa/Cd37/Ptprc/Alox5/Ang/B2m/Gpr183/C3/Ighm/Cfh	17
5xFAD	female	4 mo	ora_up	BP	GO:0010466	negative regulation of peptidase activity	17/505	220/19457	6.527609260306672e-5	5.64306182503287e-4	3.7639755185201016e-4	Cst7/Serpinf2/Ifi206/Ifi204/App/Ifi207/Plaur/Naip6/Naip2/Spint1/Serpina3n/Naip5/Cd44/Hgf/Dhcr24/Cst3/Ctsb	17
5xFAD	female	4 mo	ora_up	BP	GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	7/505	40/19457	6.751367109740484e-5	5.825317521507881e-4	3.885541788908921e-4	P2ry6/Hpgd/Adamts1/Pdgfb/Igfbp5/Gnai2/Frs2	7
5xFAD	female	4 mo	ora_up	BP	GO:0002675	positive regulation of acute inflammatory response	6/505	28/19457	6.874935407404664e-5	5.920594469397822e-4	3.949092412746888e-4	Fcer1g/Fcgr3/Fcgr1/Pik3cg/C3/Ccr5	6
5xFAD	female	4 mo	ora_up	BP	GO:0048708	astrocyte differentiation	10/505	85/19457	6.948415576411821e-5	5.964805932102098e-4	3.978581875810832e-4	Psen1/Trem2/App/Gfap/C1qa/C5ar1/Grn/Ldlr/Vim/Stat3	10
5xFAD	female	4 mo	ora_up	BP	GO:0010632	regulation of epithelial cell migration	18/505	243/19457	6.95276002298757e-5	5.964805932102098e-4	3.978581875810832e-4	Grn/Pik3cg/Ctsh/Tgfb1/Anxa3/Tgfbr2/Sp100/Itgb3/Plcg2/Hmox1/Cd63/Pdgfb/Adam17/Prcp/Apoe/Sema4a/Lgmn/Hif1a	18
5xFAD	female	4 mo	ora_up	BP	GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	9/505	69/19457	7.0739329857531e-5	6.045729443611377e-4	4.0325586220591917e-4	Ly9/Nlrp3/Gpr183/Tgfb1/Il6ra/Loxl3/Jak3/Sema4a/Stat3	9
5xFAD	female	4 mo	ora_up	BP	GO:1901224	positive regulation of NIK/NF-kappaB signaling	9/505	69/19457	7.0739329857531e-5	6.045729443611377e-4	4.0325586220591917e-4	Trem2/App/Tlr2/Cd14/Laptm5/Havcr2/Tlr7/Cd86/Lims1	9
5xFAD	female	4 mo	ora_up	BP	GO:0010977	negative regulation of neuron projection development	14/505	159/19457	7.10676388455541e-5	6.062284950007115e-4	4.0436013011405775e-4	Psen1/Thy1/Gfap/Ctsz/B2m/H2-K1/H2-D1/Ccr5/Adam17/Pmp22/Apoe/Vim/Sema4a/Sema4d	14
5xFAD	female	4 mo	ora_up	BP	GO:0002281	macrophage activation involved in immune response	5/505	18/19457	7.477296400969707e-5	6.342324480219879e-4	4.2303903118976193e-4	Trem2/Tyrobp/Havcr2/Grn/Plcg2	5
5xFAD	female	4 mo	ora_up	BP	GO:0002864	regulation of acute inflammatory response to antigenic stimulus	5/505	18/19457	7.477296400969707e-5	6.342324480219879e-4	4.2303903118976193e-4	Fcgr2b/Fcer1g/Fcgr3/Fcgr1/C3	5
5xFAD	female	4 mo	ora_up	BP	GO:1900221	regulation of amyloid-beta clearance	5/505	18/19457	7.477296400969707e-5	6.342324480219879e-4	4.2303903118976193e-4	Trem2/App/Hmgcr/Apoe/Clu	5
5xFAD	female	4 mo	ora_up	BP	GO:0002293	alpha-beta T cell differentiation involved in immune response	9/505	70/19457	7.933747183053125e-5	6.716841600088586e-4	4.48019676700309e-4	Ly9/Nlrp3/Gpr183/Tgfb1/Il6ra/Loxl3/Jak3/Sema4a/Stat3	9
5xFAD	female	4 mo	ora_up	BP	GO:1902624	positive regulation of neutrophil migration	7/505	41/19457	7.961026179199611e-5	6.727291165312393e-4	4.4871667256711153e-4	Myo1f/C3ar1/Tlr2/C5ar1/Rac2/Nckap1l/Cd74	7
5xFAD	female	4 mo	ora_up	BP	GO:0051208	sequestering of calcium ion	12/505	122/19457	8.014567293537616e-5	6.759852264062439e-4	4.508885285976021e-4	Psen1/Thy1/Ptpn6/Ptprc/P2ry6/Cyba/Tgfb1/Capn3/Itgb3/Plcg2/Lyn/Ccr5	12
5xFAD	female	4 mo	ora_up	BP	GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	8/505	55/19457	8.119117412929567e-5	6.835234547258836e-4	4.5591659806199674e-4	Psen1/Lilrb4a/Thy1/Ptpn6/Ptprc/Samsn1/Parp14/Sema4d	8
5xFAD	female	4 mo	ora_up	BP	GO:0030198	extracellular matrix organization	21/505	315/19457	8.224716137849908e-5	6.911216694939549e-4	4.609846790538813e-4	Mmp12/Serpinf2/App/Gfap/Ctss/Spint1/Lox/Tgfb1/Tgfbr1/Itgb3/Tnfrsf1b/Lcp1/Tnfrsf1a/Adamts1/B4galt1/Loxl3/Sh3pxd2b/Col1a2/Aebp1/Pmp22/Pbxip1	21
5xFAD	female	4 mo	ora_up	BP	GO:0002604	regulation of dendritic cell antigen processing and presentation	4/505	10/19457	8.315907147907274e-5	6.923261699477701e-4	4.617880922293484e-4	Slc11a1/Cd68/Cd74/Fgl2	4
5xFAD	female	4 mo	ora_up	BP	GO:0032621	interleukin-18 production	4/505	10/19457	8.315907147907274e-5	6.923261699477701e-4	4.617880922293484e-4	Cd84/Tlr2/Nlrp3/Gsdmd	4
5xFAD	female	4 mo	ora_up	BP	GO:0032815	negative regulation of natural killer cell activation	4/505	10/19457	8.315907147907274e-5	6.923261699477701e-4	4.617880922293484e-4	Lilrb4a/Fgr/Havcr2/Lgals9	4
5xFAD	female	4 mo	ora_up	BP	GO:0033007	negative regulation of mast cell activation involved in immune response	4/505	10/19457	8.315907147907274e-5	6.923261699477701e-4	4.617880922293484e-4	Lilrb4a/Cd84/Ptpn6/Hmox1	4
5xFAD	female	4 mo	ora_up	BP	GO:1901724	positive regulation of cell proliferation involved in kidney development	4/505	10/19457	8.315907147907274e-5	6.923261699477701e-4	4.617880922293484e-4	C3ar1/Itgb3/Il6ra/Pdgfb	4
5xFAD	female	4 mo	ora_up	BP	GO:0071353	cellular response to interleukin-4	6/505	29/19457	8.479653810075515e-5	7.036238855964072e-4	4.693237752388862e-4	Parp14/Jak3/Pml/Fasn/Rps2/Rplp0	6
5xFAD	female	4 mo	ora_up	BP	GO:0030101	natural killer cell activation	10/505	87/19457	8.482854571022406e-5	7.036238855964072e-4	4.693237752388862e-4	Lilrb4a/Fgr/Tyrobp/Itgb2/Ptprc/Havcr2/Ikzf1/Elf4/Lgals9/Axl	10
5xFAD	female	4 mo	ora_up	BP	GO:0043062	extracellular structure organization	21/505	316/19457	8.602182597658519e-5	7.122101180120215e-4	4.7505087333044526e-4	Mmp12/Serpinf2/App/Gfap/Ctss/Spint1/Lox/Tgfb1/Tgfbr1/Itgb3/Tnfrsf1b/Lcp1/Tnfrsf1a/Adamts1/B4galt1/Loxl3/Sh3pxd2b/Col1a2/Aebp1/Pmp22/Pbxip1	21
5xFAD	female	4 mo	ora_up	BP	GO:0010951	negative regulation of endopeptidase activity	14/505	162/19457	8.700048392444904e-5	7.189911552215018e-4	4.7957388917504117e-4	Cst7/Serpinf2/Ifi206/Ifi204/Ifi207/Plaur/Naip6/Naip2/Serpina3n/Naip5/Cd44/Hgf/Dhcr24/Cst3	14
5xFAD	female	4 mo	ora_up	BP	GO:0002287	alpha-beta T cell activation involved in immune response	9/505	71/19457	8.879669126160688e-5	7.324913872569182e-4	4.885786714104994e-4	Ly9/Nlrp3/Gpr183/Tgfb1/Il6ra/Loxl3/Jak3/Sema4a/Stat3	9
5xFAD	female	4 mo	ora_up	BP	GO:0061351	neural precursor cell proliferation	16/505	204/19457	8.924641196154476e-5	7.348552824036519e-4	4.901554117930314e-4	C5ar1/Spint1/Ctsz/Grn/Hhex/Tgfb1/Wdr62/Cx3cr1/Lyn/Ccr5/Akna/Lims1/Plxnb2/Gnai2/Hif1a/Frs2	16
5xFAD	female	4 mo	ora_up	BP	GO:0045229	external encapsulating structure organization	21/505	317/19457	8.994964010355e-5	7.392941223109293e-4	4.93116159922266e-4	Mmp12/Serpinf2/App/Gfap/Ctss/Spint1/Lox/Tgfb1/Tgfbr1/Itgb3/Tnfrsf1b/Lcp1/Tnfrsf1a/Adamts1/B4galt1/Loxl3/Sh3pxd2b/Col1a2/Aebp1/Pmp22/Pbxip1	21
5xFAD	female	4 mo	ora_up	BP	GO:0043303	mast cell degranulation	8/505	56/19457	9.259897808740317e-5	7.583014496466616e-4	5.057942267204758e-4	Fgr/Cd84/Lat2/Fcer1g/Rac2/Fes/Hmox1/Lyn	8
5xFAD	female	4 mo	ora_up	BP	GO:2000630	positive regulation of miRNA metabolic process	8/505	56/19457	9.259897808740317e-5	7.583014496466616e-4	5.057942267204758e-4	Spi1/Tgfb1/Tgfbr1/Pdgfb/Srebf1/Stat3/Srebf2/Hif1a	8
5xFAD	female	4 mo	ora_up	BP	GO:0002260	lymphocyte homeostasis	10/505	88/19457	9.352006121184511e-5	7.64454366058349e-4	5.098982800622905e-4	Nckap1l/Cd74/Tgfb1/Tcirg1/Cd44/Tnfaip3/Lyn/Jak3/Pkn1/Hif1a	10
5xFAD	female	4 mo	ora_up	BP	GO:0010631	epithelial cell migration	21/505	319/19457	9.828621770444635e-5	8.019585589507724e-4	5.349139308323606e-4	Itgb2/Grn/Pik3cg/Ctsh/Tgfb1/Anxa3/Tgfbr2/Tgfbr1/Sp100/Itgb3/Plcg2/Hmox1/Cd63/Pdgfb/Adam17/Prcp/Apoe/Sema4a/Lgmn/Pkn1/Hif1a	21
5xFAD	female	4 mo	ora_up	BP	GO:0007260	tyrosine phosphorylation of STAT protein	9/505	72/19457	9.918433027844239e-5	8.049121145479361e-4	5.368839803028442e-4	Osm/Hcls1/Csf1r/Parp14/Parp9/Lyn/Tnfrsf1a/Il6ra/Jak3	9
5xFAD	female	4 mo	ora_up	BP	GO:0050818	regulation of coagulation	9/505	72/19457	9.918433027844239e-5	8.049121145479361e-4	5.368839803028442e-4	Psen1/Serpinf2/Plaur/Plau/Cd9/Pros1/Pdgfb/Apoe/Cd34	9
5xFAD	female	4 mo	ora_up	BP	GO:1904705	regulation of vascular associated smooth muscle cell proliferation	9/505	72/19457	9.918433027844239e-5	8.049121145479361e-4	5.368839803028442e-4	P2ry6/Hpgd/Hmox1/Adamts1/Pdgfb/Igfbp5/Gna12/Gnai2/Frs2	9
5xFAD	female	4 mo	ora_up	BP	GO:0043254	regulation of protein-containing complex assembly	25/505	417/19457	9.99591592598836e-5	8.097411030692728e-4	5.401049612414005e-4	Trem2/Tlr2/Hcls1/Capg/Plek/Baiap2l2/Nckap1l/Trim30a/Ikzf1/Fes/Hck/Tgfb1/Igtp/Plcg2/Lcp1/Arpc1b/Irgm1/Msn/P2ry12/Abca1/Apoe/Clu/Rims1/Cotl1/Gba	25
5xFAD	female	4 mo	ora_up	BP	GO:0035455	response to interferon-alpha	6/505	30/19457	1.0368885255842224e-4	8.354464971791302e-4	5.572507018204257e-4	Ifi204/Oas1a/Bst2/Ifitm3/Axl/Ifnar2	6
5xFAD	female	4 mo	ora_up	BP	GO:0072539	T-helper 17 cell differentiation	6/505	30/19457	1.0368885255842224e-4	8.354464971791302e-4	5.572507018204257e-4	Ly9/Nlrp3/Tgfb1/Il6ra/Loxl3/Stat3	6
5xFAD	female	4 mo	ora_up	BP	GO:0090025	regulation of monocyte chemotaxis	6/505	30/19457	1.0368885255842224e-4	8.354464971791302e-4	5.572507018204257e-4	Slamf8/App/Aif1/Cx3cr1/Lyn/Lgmn	6
5xFAD	female	4 mo	ora_up	BP	GO:0002707	negative regulation of lymphocyte mediated immunity	8/505	57/19457	1.053024838580375e-4	8.454231502613207e-4	5.639052236248034e-4	Lilrb4a/Ptpn6/Fcgr2b/Ptprc/Havcr2/Nckap1l/Vsir/Lgals9	8
5xFAD	female	4 mo	ora_up	BP	GO:1900015	regulation of cytokine production involved in inflammatory response	8/505	57/19457	1.053024838580375e-4	8.454231502613207e-4	5.639052236248034e-4	Clec7a/Lilrb4a/Trem2/Alox5/Pld4/Adcy7/Stat3/Hif1a	8
5xFAD	female	4 mo	ora_up	BP	GO:0042552	myelination	14/505	165/19457	1.0595334803885593e-4	8.491350170231444e-4	5.663810738020131e-4	Cst7/Itgax/Tlr2/Hexb/Cd9/Tgfb1/9630013A20Rik/Ctsc/Hexa/Tnfrsf1b/Hgf/Myoc/Pmp22/Clu	14
5xFAD	female	4 mo	ora_up	BP	GO:0006633	fatty acid biosynthetic process	13/505	145/19457	1.0646407414156848e-4	8.517125931325479e-4	5.681003414042001e-4	Mlxipl/Liph/Tbxas1/Alox5/Cd74/Hpgds/Lpl/Ptgs1/Insig1/Srebf1/Fasn/Acaca/Fads2	13
5xFAD	female	4 mo	ora_up	BP	GO:0090132	epithelium migration	21/505	321/19457	1.0730143362502726e-4	8.568894628495085e-4	5.71553362384897e-4	Itgb2/Grn/Pik3cg/Ctsh/Tgfb1/Anxa3/Tgfbr2/Tgfbr1/Sp100/Itgb3/Plcg2/Hmox1/Cd63/Pdgfb/Adam17/Prcp/Apoe/Sema4a/Lgmn/Pkn1/Hif1a	21
5xFAD	female	4 mo	ora_up	BP	GO:0001782	B cell homeostasis	7/505	43/19457	1.0911190530540533e-4	8.698053477797266e-4	5.801683795838413e-4	Nckap1l/Cd74/Cd44/Tnfaip3/Lyn/Pkn1/Hif1a	7
5xFAD	female	4 mo	ora_up	BP	GO:0070228	regulation of lymphocyte apoptotic process	9/505	73/19457	1.105714144962727e-4	8.7988277542617e-4	5.868901189740789e-4	Pdcd1/Siglec1/Dock8/Cd74/Cd274/Cd44/Lyn/Jak3/Hif1a	9
5xFAD	female	4 mo	ora_up	BP	GO:0002312	B cell activation involved in immune response	10/505	90/19457	1.1318169256196932e-4	8.974829987660384e-4	5.986296341213129e-4	Lilrb4a/Cd180/Irf8/Ptprc/Spi1/Gpr183/Tgfb1/Plcg2/Tnfaip3/Slc15a4	10
5xFAD	female	4 mo	ora_up	BP	GO:1903035	negative regulation of response to wounding	10/505	90/19457	1.1318169256196932e-4	8.974829987660384e-4	5.986296341213129e-4	Serpinf2/Plaur/Plau/Alox5/Cd9/Pros1/Pdgfb/Hmgcr/Apoe/Cd34	10
5xFAD	female	4 mo	ora_up	BP	GO:0090130	tissue migration	21/505	323/19457	1.1704235938553053e-4	9.264653544330923e-4	6.1796113899973e-4	Itgb2/Grn/Pik3cg/Ctsh/Tgfb1/Anxa3/Tgfbr2/Tgfbr1/Sp100/Itgb3/Plcg2/Hmox1/Cd63/Pdgfb/Adam17/Prcp/Apoe/Sema4a/Lgmn/Pkn1/Hif1a	21
5xFAD	female	4 mo	ora_up	BP	GO:0002448	mast cell mediated immunity	8/505	58/19457	1.1941347258606948e-4	9.402767142091905e-4	6.2717344637586e-4	Fgr/Cd84/Lat2/Fcer1g/Rac2/Fes/Hmox1/Lyn	8
5xFAD	female	4 mo	ora_up	BP	GO:0032757	positive regulation of interleukin-8 production	8/505	58/19457	1.1941347258606948e-4	9.402767142091905e-4	6.2717344637586e-4	Tlr2/Cd14/Tlr1/Tlr7/Cd74/Rigi/Chil1/Stat3	8
5xFAD	female	4 mo	ora_up	BP	GO:0071622	regulation of granulocyte chemotaxis	8/505	58/19457	1.1941347258606948e-4	9.402767142091905e-4	6.2717344637586e-4	C3ar1/C5ar1/Rac2/Nckap1l/Csf1r/Cd74/Cmklr1/Csf1	8
5xFAD	female	4 mo	ora_up	BP	GO:0007272	ensheathment of neurons	14/505	167/19457	1.2049396493761776e-4	9.45478777141168e-4	6.306432714688448e-4	Cst7/Itgax/Tlr2/Hexb/Cd9/Tgfb1/9630013A20Rik/Ctsc/Hexa/Tnfrsf1b/Hgf/Myoc/Pmp22/Clu	14
5xFAD	female	4 mo	ora_up	BP	GO:0008366	axon ensheathment	14/505	167/19457	1.2049396493761776e-4	9.45478777141168e-4	6.306432714688448e-4	Cst7/Itgax/Tlr2/Hexb/Cd9/Tgfb1/9630013A20Rik/Ctsc/Hexa/Tnfrsf1b/Hgf/Myoc/Pmp22/Clu	14
5xFAD	female	4 mo	ora_up	BP	GO:1990874	vascular associated smooth muscle cell proliferation	9/505	74/19457	1.230327505780258e-4	9.637208845277014e-4	6.428109293358089e-4	P2ry6/Hpgd/Hmox1/Adamts1/Pdgfb/Igfbp5/Gna12/Gnai2/Frs2	9
5xFAD	female	4 mo	ora_up	BP	GO:0042102	positive regulation of T cell proliferation	11/505	109/19457	1.2530876109817588e-4	9.767258737555869e-4	6.514853799426112e-4	Rasal3/Ptprc/Havcr2/Cd86/H2-DMb1/Nckap1l/Aif1/Tgfbr2/Cd274/Ccdc88b/Jak3	11
5xFAD	female	4 mo	ora_up	BP	GO:0002313	mature B cell differentiation involved in immune response	6/505	31/19457	1.2577731056355248e-4	9.767258737555869e-4	6.514853799426112e-4	Lilrb4a/Irf8/Spi1/Gpr183/Plcg2/Tnfaip3	6
5xFAD	female	4 mo	ora_up	BP	GO:0002360	T cell lineage commitment	6/505	31/19457	1.2577731056355248e-4	9.767258737555869e-4	6.514853799426112e-4	Ly9/Tgfb1/Il6ra/Ctsl/Loxl3/Stat3	6
5xFAD	female	4 mo	ora_up	BP	GO:0032647	regulation of interferon-alpha production	6/505	31/19457	1.2577731056355248e-4	9.767258737555869e-4	6.514853799426112e-4	Mmp12/Havcr2/Tlr7/Irf7/Rigi/Stat1	6
5xFAD	female	4 mo	ora_up	BP	GO:0070670	response to interleukin-4	6/505	31/19457	1.2577731056355248e-4	9.767258737555869e-4	6.514853799426112e-4	Parp14/Jak3/Pml/Fasn/Rps2/Rplp0	6
