Study	Tissue	ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
MAYO	CBE	BP	GO:0023057	negative regulation of signaling	335	0.22294265535981034	1.4934256738587937	0.004738743733746479	0.025632846539319187	0.01825586830795857	1773	tags=41%, list=32%, signal=30%	SOCS3/HGF/GLRA1/HSPA1A/SHISA3/RGS7BP/PTPRC/OPRK1/PTGS2/SERPINE1/ICAM1/DKK2/TPBG/TACR2/TLR6/DNAJA1/MMRN2/UBASH3B/PLCL2/NOMO3/MET/DDIT4/HSPB1/TRIM32/APC/HSP90AB1/NKX3-1/RORA/TGFB2/RGS16/PVRIG/NFKBIA/ARHGAP42/CYP7B1/ITPRIP/RGS14/TLR4/BCL3/RAB11FIP1/SMAD6/EPHA2/LAPTM5/CNOT1/DUSP3/ADRB2/DUSP1/MYC/CD300A/LATS2/TSKU/DCN/P2RX7/ARRB1/PPM1A/PRKCB/CHEK2/DACT1/HSPA5/PEG10/PLEK/CD160/ZNF675/BTN2A2/ANKRD6/IGFBP6/AIDA/HYOU1/LRRC14/SAP30L/PPP1R15B/EZR/RASA1/TGFBR3/KCNB1/ITGAV/PALM3/NXN/CRY1/ING2/KIF26A/PRKCZ/CUL3/USP18/ATP2B4/SH2B3/SAMHD1/PRDM16/DLG5/NEDD4/CALR/DDX3X/MAZ/CTNNB1/RBPMS2/ASH1L/FIGNL1/FZD4/DEPTOR/ITGB1/SIAH2/ADORA1/ING1/BRMS1L/RELA/BMT2/PPIF/TSPO/NFE2L2/TMEM170B/PINK1/UBR1/LGR4/DUSP22/MAP2K3/AMER1/SOCS6/PRELID1/AP1AR/SOX13/OPTN/FOXO1/PAFAH1B1/SNX25/HTRA2/SAP30/MFHAS1/SLC25A4/PRKACB/CTNNA1/CDKN2D/RNF115/NEURL1/DUSP7/SESN3/BRMS1/SYT11/SEC14L1/DUSP16/CSNK1A1
MAYO	CBE	BP	GO:0042220	response to cocaine	13	0.5956219859402201	1.9377202255068535	0.004813882525930603	0.02600603203663659	0.018521653275812847	861	tags=54%, list=16%, signal=45%	HSP90AA1/OPRK1/TGM2/HSP90AB1/CCNA2/HSPA5/FADD
MAYO	CBE	MF	GO:0008528	G protein-coupled peptide receptor activity	21	0.5098562763009835	1.9174195673255263	0.004829234925517024	0.026055693539460474	0.01855702249842874	740	tags=52%, list=14%, signal=45%	FPR1/GLP2R/OPRK1/CCR1/TACR2/CMKLR1/SSTR2/RAMP3/NPR1/F2R/SSTR1
MAYO	CBE	BP	GO:0045580	regulation of T cell differentiation	33	0.43147042825913423	1.8249460607081995	0.004901718470521975	0.026413081694659814	0.01881155650369949	1750	tags=61%, list=32%, signal=41%	PTPRC/FOXJ1/ZBTB16/TGFBR2/CD86/SASH3/IL4R/PNP/SOX4/ZBTB1/CAMK4/BTN2A2/RC3H2/PRKCZ/ACTL6A/PRELID1/SOX13/SMARCB1/LOXL3/ZEB1
MAYO	CBE	BP	GO:0045621	positive regulation of lymphocyte differentiation	27	0.4666489286170292	1.8953016098244924	0.004961809590125571	0.026702868404874257	0.01901794435106386	623	tags=37%, list=11%, signal=33%	PTPRC/ZBTB16/TGFBR2/CD86/IL15RA/SASH3/IL4R/PNP/SOX4/ZBTB1
MAYO	CBE	BP	GO:0032722	positive regulation of chemokine production	12	0.6113651056303819	1.9509511650795504	0.005015189344123254	0.026921638230509345	0.019173753543789408	465	tags=50%, list=9%, signal=46%	ALOX15B/TLR7/CD84/TRIM32/IL4R/TLR4
MAYO	CBE	BP	GO:0072001	renal system development	68	0.342500541386873	1.7252026649159455	0.00501517773518421	0.026921638230509345	0.019173753543789408	639	tags=28%, list=12%, signal=25%	ANGPT2/FOXJ1/ZBTB16/GPR4/CENPF/ID3/PECAM1/RET/NKX3-1/TGFB2/JMJD6/FOXC1/SMAD6/KCNJ8/SOX4/ADAMTS1/ANGPT1/MYC/FOXF1
MAYO	CBE	BP	GO:0031644	regulation of nervous system process	27	0.46594921527713284	1.8924597136190269	0.005026668928638429	0.026949061556578648	0.019193284602445713	852	tags=44%, list=16%, signal=38%	HGF/NPTX2/GLRA1/OPRK1/VIP/CTSC/ADRB2/PTAFR/AKAP9/F2R/GRIN2A/NPTXR
MAYO	CBE	BP	GO:0032602	chemokine production	17	0.5415973039100869	1.9321356670665435	0.005059645486202018	0.0270572697934697	0.01927035116309824	506	tags=47%, list=9%, signal=43%	ALOX15B/TLR7/CD84/KLF4/TRIM32/IL4R/TLR4/EPHA2
MAYO	CBE	BP	GO:0032642	regulation of chemokine production	17	0.5415973039100869	1.9321356670665435	0.005059645486202018	0.0270572697934697	0.01927035116309824	506	tags=47%, list=9%, signal=43%	ALOX15B/TLR7/CD84/KLF4/TRIM32/IL4R/TLR4/EPHA2
MAYO	CBE	BP	GO:0010950	positive regulation of endopeptidase activity	40	0.40450569781723894	1.8003636316698635	0.005072885296265859	0.027093819195965384	0.01929638186857109	861	tags=25%, list=16%, signal=21%	S100A9/S100A8/ACER2/FAS/NKX3-1/LAPTM5/MYC/F2R/GRIN2A/FADD
MAYO	CBE	BP	GO:0050877	nervous system process	217	0.2436037381218283	1.5347499706146701	0.005137968319706793	0.027406817140428415	0.019519300897326397	762	tags=23%, list=14%, signal=21%	HSP90AA1/HGF/CCL2/NPTX2/GLRA1/ADORA2A/OPRK1/PTGS2/VIP/TGFBI/HRH1/CNTN5/TPBG/TACR2/COCH/GABRE/SCN5A/TAC1/KCNH1/CRYBG3/POMK/TCAP/PTGES/ADGRV1/GABRB1/KCNA2/RGS16/CRYZ/AQP4/CEBPB/CTSC/RGS14/PAIP2/EYS/SLC52A3/NTF3/ADRB2/PTAFR/AKAP9/ITGA5/KCNK2/CACNG2/AOC2/P2RX7/F2R/FBXO11/GPR179/GRIN2A/VTI1A/GLRA2
MAYO	CBE	BP	GO:0051932	synaptic transmission, GABAergic	12	0.6092266398570451	1.9441270230839542	0.005155472105258874	0.027465550384439593	0.019561131068872993	284	tags=42%, list=5%, signal=40%	ADORA2A/TPBG/GABRE/PLCL2/CA2
MAYO	CBE	BP	GO:0015986	proton motive force-driven ATP synthesis	17	-0.49760981527921655	-1.860610820192303	0.005228043739655478	0.027782192234601346	0.019786645309301742	2404	tags=94%, list=44%, signal=53%	NDUFB7/NDUFB4/NDUFC2/VPS9D1/NDUFA1/NDUFA11/NDUFC1/NDUFB9/NDUFA5/NDUFS8/NDUFA3/DNAJC30/NDUFV3/NDUFB1/NDUFB8/NDUFB5
MAYO	CBE	BP	GO:0097305	response to alcohol	64	0.34754827339669475	1.713665252645217	0.005226003865644793	0.027782192234601346	0.019786645309301742	1613	tags=47%, list=30%, signal=33%	S100A8/GLRA1/CYP1B1/OPRK1/TGFBR2/CYBB/CDA/CYBA/NPPC/ADCY7/GRIN2A/GLRA2/IGFBP7/CTSK/ST6GAL1/TGFB1/PRKCE/TGFBR3/BIRC2/SPIDR/ADCY3/GPLD1/CAT/CTNNB1/PARP1/ADCY6/TSPO/USP46/EPS8/ADCYAP1R1
MAYO	CBE	CC	GO:0035580	specific granule lumen	11	0.631366827931334	1.9745070349777218	0.005245482761100102	0.027839889685637935	0.01982773778282836	1053	tags=55%, list=19%, signal=44%	LYZ/CHI3L1/CXCL1/DOCK2/CANT1/B2M
MAYO	CBE	BP	GO:0030865	cortical cytoskeleton organization	23	0.47092405435820667	1.8240952820929792	0.005267079324641934	0.02791948063062078	0.019884422935134174	1900	tags=65%, list=35%, signal=43%	RAC2/LCP1/PLS1/ECT2/PLEK/EZR/LLGL2/CALR/WDR1/AKAP11/PAFAH1B1/ROCK1/IKBKB/PPP2R3C/ROCK2
MAYO	CBE	BP	GO:0007611	learning or memory	58	0.3582904143784987	1.723262435818051	0.005312418210361281	0.028124566996030307	0.020030486684742752	1212	tags=40%, list=22%, signal=31%	NPTX2/OPRK1/PTGS2/VIP/HRH1/TPBG/TACR2/POMK/CEBPB/RGS14/PAIP2/NTF3/ITGA5/KCNK2/GRIN2A/CAMK4/ITPR3/B2M/TMOD2/PRKCZ/ADCY3/PTCHD1/RASGRF1
MAYO	CBE	MF	GO:0043565	sequence-specific DNA binding	436	0.20702488558821824	1.429256561820325	0.0053849798549114695	0.028473080982844394	0.02027870045362714	2165	tags=50%, list=40%, signal=33%	ZBED6/OTX2/TFEC/FOXJ1/ZNF727/ZBTB16/ZNF770/ZNF483/NFIL3/FOXO3B/ZNF699/CEBPD/MAFF/ZNF845/LHX6/GOLGB1/ZNF92/IKZF1/KLF4/ZBTB33/NRIP1/NKX3-1/ZNF354C/RORA/ZNF107/TCF20/CSRNP1/NFAT5/TP53BP1/ZNF670/ZBTB38/CEBPB/FOXC1/ZNF138/LRWD1/AEBP1/SMAD6/ZNF221/FOSL2/BCL6B/SOX4/ZNF184/ZNF256/ZNF721/PRMT5/MYC/ZBTB1/CHD3/FOXF1/FLI1/PCBP1/TEAD2/ZSCAN23/RELB/ZFP92/PURA/ZNF805/ETS1/ZNF81/ZNF253/ZNF17/ZNF322/UPF2/RBBP5/KLF11/ZNF420/ZNF852/ZNF675/ZNF813/ZSCAN31/ZBTB11/MAFG/ZNF510/NR1D2/DPF1/ZNF490/ZNF620/ZNF12/TBX2/ZNF550/ZNF808/REL/ATF6/ZNF79/CRY1/ZBTB41/ZBTB5/ZNF45/HNRNPAB/ZNF260/ZKSCAN5/ZNF792/PEG3/FOXN3/ZBTB40/HLF/RBL2/BATF3/ZNF329/PRDM16/ZNF287/ZNF134/MAFK/JDP2/ZNF749/ZNF589/ZNF573/ZNF234/ZNF701/MAZ/TEAD3/ZSCAN20/MYT1/ZNF761/ZNF439/ZNF891/ZNF700/ZNF480/ETV1/NFYA/STN1/ZNF460/ZNF569/ZFP69B/BBX/KDM5A/ZNF595/ZNF567/TAF7/RELA/BRF2/ZNF91/NFE2L2/ZNF398/ZNF821/ZNF737/SOX13/FOXO1/ZNF525/DR1/ZNF518B/KLF6/MSH2/CXXC1/SMARCB1/ZNF436/ZFP1/ZBTB2/ZNF473/FOXP4/ZNF157/XRCC6/ZNF644/THAP11/ZNF773/ZEB1/ZKSCAN4/ZNF704/ZNF521/ZNF614/ZBTB22/SUV39H2/CSRNP3/ZNF35/ZFAT/TARDBP/ZNF28/CDC5L/ORC4/ZNF668/RFX7/ZNF829/STAT3/ZNF148/ZNF14/KLF3/WRN/ZNF181/RAD50/PKNOX1/MBD2/BMI1/KLF7/ZBTB21/SETX/CCNT1/ZNF468/HNRNPL/NFE2L1/ZNF680/ZNF570/CEBPG/RBBP4/E2F4/HIVEP2/ZNF776/RFC1/BCOR/TAF1B/CLOCK/ZNF582/ZNF611/SMARCA2/MECP2/HIF1A/STOX2/ZSCAN29/SMG1/TEF/SP3/ZNF846/ZBTB6/ZNF664/HMGA1/ZNF263/ZNF486/ZNF772/MLX/ZNF143
MAYO	CBE	BP	GO:0001657	ureteric bud development	12	0.6066308008583222	1.9358433394515766	0.005436037799720725	0.028600049617933665	0.020369128283321176	1521	tags=75%, list=28%, signal=54%	FOXJ1/RET/FOXC1/SMAD6/MYC/WNT2B/CAT/CTNNB1/LGR4
MAYO	CBE	BP	GO:0072163	mesonephric epithelium development	12	0.6066308008583222	1.9358433394515766	0.005436037799720725	0.028600049617933665	0.020369128283321176	1521	tags=75%, list=28%, signal=54%	FOXJ1/RET/FOXC1/SMAD6/MYC/WNT2B/CAT/CTNNB1/LGR4
MAYO	CBE	BP	GO:0072164	mesonephric tubule development	12	0.6066308008583222	1.9358433394515766	0.005436037799720725	0.028600049617933665	0.020369128283321176	1521	tags=75%, list=28%, signal=54%	FOXJ1/RET/FOXC1/SMAD6/MYC/WNT2B/CAT/CTNNB1/LGR4
MAYO	CBE	MF	GO:0004222	metalloendopeptidase activity	20	-0.4660101636943924	-1.8451323482447066	0.005420760878558606	0.028600049617933665	0.020369128283321176	1256	tags=50%, list=23%, signal=39%	LMLN/ADAM23/ADAMTS13/ADAM11/ADAMTS17/ADAMTS19/TRABD2A/ADAMTS2/ADAMTS14/KLK7
MAYO	CBE	BP	GO:0045944	positive regulation of transcription by RNA polymerase II	309	0.22361894361750906	1.4827796435962501	0.005442996841823661	0.028601088994924334	0.020369868533899077	2180	tags=50%, list=40%, signal=32%	HGF/OTX2/TLR7/TFEC/FOXJ1/ZBTB16/ZNF770/CEBPD/MAFF/ZNF845/MET/KLF4/NRIP1/CITED2/CEBPZ/NKX3-1/RORA/ZNF107/SERTAD1/JMJD6/TCF20/CSRNP1/NFKBIA/NFAT5/TP53BP1/ZBTB38/CEBPB/FOXC1/TLR4/BCL3/ATRX/IRF2BPL/FOSL2/SOX4/ADRB2/ZNF721/TNIP2/MYC/PPP1R12A/FOXF1/IER5/FLI1/PCBP1/TEAD2/DCN/LMO1/RELB/ARRB1/ETS1/BMPR2/HSPA5/KPNA6/DEK/DDX21/GTF2I/FADD/MAFG/ACVRL1/NR1D2/DPF1/MED1/CAMK1/TGFB1/TBX2/ZNF808/PYGO1/REL/PTOV1/ATF6/CKAP2/NCOA7/CCDC62/ZFPM2/RBM14/LEO1/CCNK/SMARCA1/PEG3/HLF/ZNF292/PRDM16/SQSTM1/MED12L/DDX3X/CTNNB1/TEAD3/PAXIP1/ATAD2/ASH1L/ETV1/NFYA/PARP1/PRKDC/HCFC1/TAF7/RSF1/RELA/TRAF6/ZNF91/CAND1/NFE2L2/JAG1/TAF6/PRDM10/FOXO1/DR1/KLF6/MED31/SMARCB1/BCLAF1/ZNF473/PTMS/XRCC6/THAP11/ZEB1/ZNF521/CHD6/CDK12/TAF3/CSRNP3/IKBKB/NCK1/AGRN/DDRGK1/ZFAT/MED21/CDC5L/DVL2/ZNF668/NIPBL/STAT3/ZNF148/PKNOX1/KLF7/ARMCX3/SETX/CCNT1/PCGF5/CEBPG/E2F4/NCOA3/ASXL2/CLOCK/DPF3/SMARCA2/MECP2/HIF1A/STOX2/TEF/SP3/HMGA1/ZNF263/MLX/ZNF143/AKIRIN2/ACVR2A
MAYO	CBE	BP	GO:2000377	regulation of reactive oxygen species metabolic process	39	0.40836438444115186	1.8068785304545272	0.0055085879858948325	0.028909835211333924	0.020589759456224384	673	tags=36%, list=12%, signal=32%	CYP1B1/SLC5A3/RAC2/ITGB2/TLR6/TGFBR2/CDKN1A/ALOX5/GADD45A/TLR4/CYBA/FBLN5/ITGAM/PDK3
MAYO	CBE	BP	GO:0072678	T cell migration	14	0.5781139720501416	1.9142254756487973	0.005555278004669512	0.029082705395732718	0.020712878646904822	944	tags=50%, list=17%, signal=41%	CCL2/ICAM1/SPN/SLC12A2/FADD/IL27RA/PIK3CD
MAYO	CBE	BP	GO:0045637	regulation of myeloid cell differentiation	58	0.35653415919082165	1.7148154094082482	0.005555269028851991	0.029082705395732718	0.020712878646904822	1078	tags=40%, list=20%, signal=32%	HSPA1A/ZBTB16/C1QC/CCR1/UBASH3B/LILRB3/NFKBIA/CSF3R/CEBPB/TLR4/ZFP36L1/MYC/ETS1/CAMK4/ZNF675/FES/FADD/KITLG/MED1/TGFB1/SMAP1/B2M/LEO1
MAYO	CBE	BP	GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	20	0.5136764551918183	1.897327551832019	0.005583018808835917	0.02917179417944002	0.020776328217383934	1269	tags=60%, list=23%, signal=46%	HGF/PIK3AP1/NKX3-1/TGFB2/FLT1/ANGPT1/DCN/FGR/F2R/CAT/NEDD4/MAZ
MAYO	CBE	BP	GO:0009062	fatty acid catabolic process	31	-0.4036685840279683	-1.7927324257711266	0.005586088247126812	0.02917179417944002	0.020776328217383934	2296	tags=74%, list=42%, signal=43%	NUDT19/PPARD/ECI1/ETFA/AKT2/ACAD10/CROT/MCEE/ETFDH/PEX7/FAAH/ACOX2/SLC25A17/CPT2/DECR1/ECI2/ECH1/ETFB/IVD/AIG1/PCK2/ECHDC2/ACADL
MAYO	CBE	MF	GO:0005178	integrin binding	32	0.42173700133072467	1.7795415454849866	0.005621972301213422	0.02932298746502192	0.02088400898964607	755	tags=41%, list=14%, signal=35%	LCP1/ICAM1/TGFBI/ITGB2/SPP1/S1PR3/SEMA7A/ITGA10/ICAM2/FBLN5/ITGAM/ITGA5/LAMA3
MAYO	CBE	BP	GO:0032892	positive regulation of organic acid transport	11	0.6293659914004233	1.9682497125601537	0.00566793164243038	0.029489976442165448	0.021002939548955456	883	tags=64%, list=16%, signal=53%	ADORA2A/PLA2G4A/PTGES/SLC12A2/P2RX7/MAP2K6/ACSL5
MAYO	CBE	BP	GO:0007179	transforming growth factor beta receptor signaling pathway	56	0.361917704895144	1.7292556845279627	0.0056623948228706365	0.029489976442165448	0.021002939548955456	1750	tags=52%, list=32%, signal=36%	FMOD/HSPA1A/TGFBR2/CITED2/HSP90AB1/LRRC32/TGFB2/ZFYVE9/SMAD6/LATS2/PPM1A/HSPA5/PEG10/RNF111/ACVRL1/SAP30L/TGFB1/TGFBR3/ING2/C20orf27/PRDM16/PARP1/ING1/BRMS1L/DUSP22/SNX25/SAP30/BRMS1/ZEB1
MAYO	CBE	BP	GO:0030856	regulation of epithelial cell differentiation	27	0.46209825339317134	1.876818974274193	0.0057401223320620405	0.02982889123417989	0.021244316713256897	892	tags=41%, list=16%, signal=34%	ALOX15B/FOXJ1/SERPINE1/S1PR3/MAFF/CEBPB/FOXC1/ZFP36L1/MAFG/ACVRL1/MED1
MAYO	CBE	BP	GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	25	0.48132325686504035	1.9147154069078767	0.005754591318310724	0.029867388069269158	0.021271734391999083	1269	tags=56%, list=23%, signal=43%	HGF/PIK3AP1/NKX3-1/TGFB2/FLT1/ANGPT1/DCN/FGR/F2R/BTN2A2/LIME1/CAT/NEDD4/MAZ
MAYO	CBE	MF	GO:0003954	NADH dehydrogenase activity	15	-0.5218268525311812	-1.8742733385744013	0.00577222579987166	0.029885575438748008	0.021284687546521536	2623	tags=100%, list=48%, signal=52%	NDUFB4/NDUFC2/NDUFA4/NDUFA1/NDUFC1/NDUFB9/NDUFA5/NDUFS8/NDUFA3/AIFM1/NDUFV3/NDUFB1/NDUFB8/NDUFB5
MAYO	CBE	MF	GO:0003955	NAD(P)H dehydrogenase (quinone) activity	15	-0.5218268525311812	-1.8742733385744013	0.00577222579987166	0.029885575438748008	0.021284687546521536	2623	tags=100%, list=48%, signal=52%	NDUFB4/NDUFC2/NDUFA4/NDUFA1/NDUFC1/NDUFB9/NDUFA5/NDUFS8/CBR4/NDUFA3/NDUFV3/NDUFB1/NDUFB8/NDUFB5
MAYO	CBE	BP	GO:0030855	epithelial cell differentiation	131	0.2814298898153654	1.6390308831362814	0.005815373270421456	0.030072162510859115	0.021417575987577153	892	tags=27%, list=16%, signal=23%	STC1/ALOX15B/FOXJ1/SERPINE1/ICAM1/GPR4/S1PR3/ID3/PECAM1/MAFF/SULT1B1/MET/KLF4/DSP/PSAP/PLS1/TAGLN2/CEBPB/FOXC1/TMOD1/EPHA2/ATRX/FOSL2/ZFP36L1/SOX4/MAP1B/TJP3/LATS2/FOXF1/BMPR2/CLIC4/DNASE1L2/MAFG/ACVRL1/MED1
MAYO	CBE	BP	GO:0002687	positive regulation of leukocyte migration	28	0.459081684558729	1.8734156373123725	0.005825385939098379	0.030087158146991626	0.021428255970309826	889	tags=43%, list=16%, signal=36%	LYVE1/RAC2/C3AR1/SERPINE1/ICAM1/CCR1/CMKLR1/SPN/PTAFR/GPSM3/FADD/KITLG
MAYO	CBE	BP	GO:0030278	regulation of ossification	33	0.4278261515760581	1.8095322387140853	0.005862827175778053	0.030243608479928248	0.021539680843487532	752	tags=36%, list=14%, signal=32%	SRGN/ZBTB16/CCR1/MGP/NELL1/ALOX5/ADGRV1/TGFB2/SMAD6/ADRB2/P2RX7/BMPR2
MAYO	CBE	BP	GO:0010648	negative regulation of cell communication	334	0.22173541439876004	1.4834605301150812	0.005917750655094861	0.030489750634654398	0.0217149847745131	1773	tags=41%, list=32%, signal=30%	SOCS3/HGF/GLRA1/HSPA1A/SHISA3/RGS7BP/PTPRC/OPRK1/PTGS2/SERPINE1/ICAM1/DKK2/TPBG/TACR2/TLR6/DNAJA1/MMRN2/UBASH3B/PLCL2/NOMO3/MET/DDIT4/HSPB1/TRIM32/APC/HSP90AB1/NKX3-1/RORA/TGFB2/RGS16/PVRIG/NFKBIA/ARHGAP42/CYP7B1/ITPRIP/RGS14/TLR4/BCL3/RAB11FIP1/SMAD6/EPHA2/LAPTM5/CNOT1/DUSP3/ADRB2/DUSP1/MYC/CD300A/LATS2/TSKU/DCN/P2RX7/ARRB1/PPM1A/PRKCB/CHEK2/DACT1/HSPA5/PEG10/PLEK/CD160/ZNF675/BTN2A2/ANKRD6/IGFBP6/AIDA/HYOU1/LRRC14/SAP30L/PPP1R15B/EZR/RASA1/TGFBR3/KCNB1/ITGAV/PALM3/NXN/CRY1/ING2/KIF26A/PRKCZ/CUL3/USP18/ATP2B4/SH2B3/SAMHD1/PRDM16/DLG5/NEDD4/CALR/DDX3X/MAZ/CTNNB1/RBPMS2/ASH1L/FIGNL1/FZD4/DEPTOR/ITGB1/SIAH2/ADORA1/ING1/BRMS1L/RELA/BMT2/PPIF/TSPO/NFE2L2/TMEM170B/PINK1/UBR1/LGR4/DUSP22/MAP2K3/AMER1/SOCS6/PRELID1/SOX13/OPTN/FOXO1/PAFAH1B1/SNX25/HTRA2/SAP30/MFHAS1/SLC25A4/PRKACB/CTNNA1/CDKN2D/RNF115/NEURL1/DUSP7/SESN3/BRMS1/SYT11/SEC14L1/DUSP16/CSNK1A1
MAYO	CBE	MF	GO:0008017	microtubule binding	86	0.3099550592286339	1.640430714076853	0.005980493497602772	0.03077553223218945	0.021918520156408165	2092	tags=56%, list=38%, signal=35%	S100A9/S100A8/MID2/SPEF1/CENPF/APC/KIF15/KIF2A/RGS14/MAP1B/KIF3C/NEFM/FES/MAST1/EZR/CFAP157/HOOK1/KIF26A/KIF20B/SUN2/JAKMIP3/RCC2/EML5/NEIL2/DST/HOOK2/JAKMIP1/TUBGCP4/CRIPT/FSD1/STRBP/PAFAH1B1/CAMSAP1/MAP2/KIF27/MACF1/REEP4/CEP295/FBXW11/TTBK2/JAKMIP2/DCTN1/GAPDH/JMY/CCSER2/CAMSAP2/MAP1LC3B/DNM3
MAYO	CBE	CC	GO:0031225	anchored component of membrane	26	0.45326477300791557	1.8203219185382564	0.006031248006754815	0.0309613823647729	0.02205088374467588	786	tags=42%, list=14%, signal=36%	FCGR3B/RGS7BP/CNTN5/CA4/BST2/FOLR2/SEMA7A/OPCML/RAB3C/GPC4/CD160
MAYO	CBE	BP	GO:0046824	positive regulation of nucleocytoplasmic transport	26	0.4528474597050566	1.8186459785638112	0.006031248006754815	0.0309613823647729	0.02205088374467588	1238	tags=46%, list=23%, signal=36%	HSP90AA1/PTGS2/HSP90AB1/BAG3/ECT2/PPM1A/FLNA/CAMK1/TGFB1/TPR/CPSF6/NEDD4
MAYO	CBE	BP	GO:0050730	regulation of peptidyl-tyrosine phosphorylation	51	0.362693181811777	1.7009976309835708	0.006039664746675204	0.030967008337498315	0.022054890596471366	1170	tags=37%, list=21%, signal=30%	SOCS3/HGF/PTPRC/ITGB2/SAMSN1/PECAM1/AFAP1L2/NTF3/SH3BP5/ANGPT1/CD300A/ITGA5/KITLG/TGFB1/PRKCE/ARL2BP/UNC119/PRKCZ/SH2B3
MAYO	CBE	BP	GO:0061041	regulation of wound healing	23	0.4661981224253975	1.8057896762052565	0.006062100371376949	0.031044412313467912	0.02211001817622127	706	tags=39%, list=13%, signal=34%	MMRN1/SERPINE1/THBD/UBASH3B/ALOX5/TNFRSF12A/SLC12A2/F12/F2R
MAYO	CBE	BP	GO:0045933	positive regulation of muscle contraction	11	0.626246489921588	1.958493929799496	0.006090380930875016	0.031151525196615862	0.02218630461931432	706	tags=55%, list=13%, signal=48%	HSP90AA1/PTGS2/TACR2/SPHK1/PTAFR/F2R
MAYO	CBE	BP	GO:0052372	modulation by symbiont of entry into host	15	0.5578406111269562	1.888239334642001	0.006113626659618813	0.031232657935009154	0.022244087846210327	1090	tags=53%, list=20%, signal=43%	MID2/IFITM2/IFITM1/TRIM5/IFITM3/TRIM22/ITGAV/TRIM25
MAYO	CBE	CC	GO:0043679	axon terminus	29	0.44959484468461847	1.8552231341002503	0.0061297282000950465	0.03123945817638801	0.022248931019241625	772	tags=38%, list=14%, signal=33%	HSPA8/KCNA3/OPRK1/TPBG/SLC32A1/KCNA2/UNC13C/KCNK2/FLRT3/PRKCB/DIXDC1
MAYO	CBE	CC	GO:0005791	rough endoplasmic reticulum	23	0.46511310951028617	1.801586945592649	0.00612835217859881	0.03123945817638801	0.022248931019241625	592	tags=30%, list=11%, signal=27%	HGFAC/CA4/CYBB/HTR5A/TMCC1/EPHA5/F12
MAYO	CBE	BP	GO:0071347	cellular response to interleukin-1	22	0.5042685478853	1.9396577222441846	0.006139334888596299	0.031250766039425205	0.022256984547675735	1488	tags=55%, list=27%, signal=40%	CCL2/AKAP12/NKX3-1/RORA/AQP4/CEBPB/TNIP2/ZNF675/IRAK1/RELA/TRAF6/HYAL3
MAYO	CBE	BP	GO:0090316	positive regulation of intracellular protein transport	60	0.3515741472056482	1.7131952064546985	0.0062131220939438845	0.03155042792002717	0.022470405551105573	1180	tags=33%, list=22%, signal=26%	HSP90AA1/RAC2/PTGS2/HSPA1L/ITGB2/HSP90AB1/TCAF2/BAG3/ZDHHC2/ITGAM/ECT2/PPM1A/FLNA/RAB29/CAMK1/TGFB1/KCNB1/KIF20B/ICE1/TPR
MAYO	CBE	BP	GO:0051051	negative regulation of transport	109	0.29542081385870966	1.6440985851564778	0.00621255738972101	0.03155042792002717	0.022470405551105573	1041	tags=30%, list=19%, signal=25%	GEM/STC1/OPRK1/PTGS2/VIP/KCNE4/TACR2/CYP51A1/GABRE/CD84/KCNE3/TCAF2/VAMP8/BAG3/RAB11FIP1/MAP1B/CALM1/ANGPT1/CD300A/RAB23/FOXF1/SP100/F2R/PRKCB/FBXO11/IL1RAPL1/SMCR8/RHBDF2/PRKCE/UNC119/KCNB1/ITGAV/CRY1
MAYO	CBE	BP	GO:0031960	response to corticosteroid	32	0.4195404694666245	1.770273163304115	0.00625721699312491	0.03169958158826941	0.02257663369556477	605	tags=34%, list=11%, signal=31%	CYP1B1/STC1/PTGS2/CYBB/DDIT4/PIK3CA/AQP4/SSTR2/CYBA/ZFP36L1/PTAFR
