model	sex	age	ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
5xFAD	male	6 mo	BP	GO:0048585	negative regulation of response to stimulus	170	0.5161917663974323	1.3711482665813133	4.1695854340508665e-4	0.005168401379834803	0.003999727210897441	242	tags=31%, list=21%, signal=29%	Cst7/Pdcd1/Cd22/Lilrb4a/Trem2/Cnr2/Ifi204/Psen1/Samsn1/Fcgr2b/Plau/Cd74/Cd84/Rhoh/Il1rl1/Ifi207/Ptpn6/Thy1/Rasal3/App/Nlrc5/Ptprc/Hlx/Naip2/Laptm5/Oas1a/Naip6/Plek/Spi1/Hhex/Tap1/Bcl3/Rab7b/Lgals3/Dok1/Naip5/Havcr2/Hk3/Tnfaip8l2/Nlrp3/Lpxn/Aif1/Vsir/Lpl/Grn/Inpp5d/Trim30a/Cd9/Nckap1l/Cx3cr1/Isg15/Tgfb1/Parp14
5xFAD	male	6 mo	BP	GO:0022407	regulation of cell-cell adhesion	74	0.5883829320061578	1.5260350913499028	4.260723016074199e-4	0.005251700167003816	0.004064190552884496	318	tags=55%, list=27%, signal=43%	Lilrb4a/Cd74/Lag3/H2-Ob/Itgb2/Rhoh/Card11/Ptpn6/Thy1/Rasal3/Gpnmb/Ptprc/Hlx/H2-Aa/Laptm5/Cd86/H2-Ab1/Cd37/Runx1/H2-DMb1/Spi1/B2m/Lgals3/H2-Eb1/Havcr2/Tnfaip8l2/Nlrp3/Aif1/Vsir/Cd9/Nckap1l/Cd274/Tgfb1/Tgfbr2/Sash3/Fermt3/Dock8/Lgals9/Ptafr/F11r/Il1rl2
5xFAD	male	6 mo	BP	GO:0002285	lymphocyte activation involved in immune response	36	0.6465415738460625	1.6099237968072757	4.382507522438285e-4	0.005330364726732309	0.00412506755467985	249	tags=58%, list=21%, signal=47%	Ly9/Lilrb4a/Cd180/Psen1/Slc11a1/Cd74/Irf8/Fcer1g/Ptprc/Hlx/H2-DMb1/Spi1/Bcl3/Apbb1ip/Lgals3/Havcr2/Nlrp3/Nckap1l/Gpr183/Tgfb1/Lcp1
5xFAD	male	6 mo	CC	GO:0000323	lytic vacuole	81	0.5708832194759995	1.4820819037658377	4.397429423603226e-4	0.005330364726732309	0.00412506755467985	296	tags=49%, list=25%, signal=40%	Cst7/Siglecf/Slc15a3/Cd68/Psen1/Slc11a1/Gfap/Cd74/H2-Ob/App/Ctss/H2-Aa/Laptm5/H2-Q6/Ctsd/Ctsz/H2-Q7/Hpse/Hexb/H2-DMb1/Rab7b/H2-Eb1/Traf3ip3/H2-Q4/Grn/Unc93b1/H2-K1/Tlr7/Ctsh/Gusb/Naglu/Irgm1/Ifitm3/Hck/H2-D1/H2-M3/Tlr9/Ctsc/Cxcr4/Hexa
5xFAD	male	6 mo	CC	GO:0005764	lysosome	81	0.5708832194759995	1.4820819037658377	4.397429423603226e-4	0.005330364726732309	0.00412506755467985	296	tags=49%, list=25%, signal=40%	Cst7/Siglecf/Slc15a3/Cd68/Psen1/Slc11a1/Gfap/Cd74/H2-Ob/App/Ctss/H2-Aa/Laptm5/H2-Q6/Ctsd/Ctsz/H2-Q7/Hpse/Hexb/H2-DMb1/Rab7b/H2-Eb1/Traf3ip3/H2-Q4/Grn/Unc93b1/H2-K1/Tlr7/Ctsh/Gusb/Naglu/Irgm1/Ifitm3/Hck/H2-D1/H2-M3/Tlr9/Ctsc/Cxcr4/Hexa
5xFAD	male	6 mo	BP	GO:1903706	regulation of hemopoiesis	74	0.5872845507903052	1.5231863202726121	4.716860130335314e-4	0.005655077118008568	0.004376356278533714	351	tags=59%, list=30%, signal=44%	Ccl3/Lilrb4a/Trem2/Tyrobp/Cd74/Lag3/Rhoh/Card11/Ptpn6/Csf3r/C1qc/Ptprc/Hlx/H2-Aa/Hcls1/Runx1/Spi1/Lox/Rab7b/B2m/Nlrp3/Vsir/Cebpa/Inpp5d/Itgam/Csf1r/Nckap1l/Isg15/Tgfb1/Tgfbr2/Sash3/Ikzf1/Tlr9/Itgb3/Fes/Tmem176a/Lgals9/Il1rl2/Nfam1/Tmem176b/Mafb/Casp8/Csf1/Stat1
5xFAD	male	6 mo	BP	GO:0023056	positive regulation of signaling	189	0.5038258684436201	1.3409348325956563	4.716860130335314e-4	0.005655077118008568	0.004376356278533714	373	tags=46%, list=32%, signal=37%	Ccl4/Ccl3/Ccl6/Fgr/Trem2/Slc15a3/Tyrobp/Cd180/Psen1/Tlr1/Cxcl5/Fcgr2b/Cd14/Gfap/Zbp1/Cd74/Ly86/Cd84/Card11/Ptpn6/Tlr2/App/Nlrc5/Gpnmb/Ptprc/Naip2/Ccl9/Iqgap3/Laptm5/Cd86/Hcls1/Cyba/Hpse/Naip6/Runx1/Ddx60/Dock2/Ticam2/Trim14/Spi1/Hhex/Trim30d/Naip5/Havcr2/Irf7/C3/Rsad2/Vsir/Pik3cg/Csf1r/Trim30a/Tlr7/Ctsh/Nckap1l/Cx3cr1/Gpr183/Tgfb1/Parp14/Tgfbr2/Pik3ap1/Irgm1/Ifi35/Tlr9/Ctsc/Itgb3/Cxcr4/Il10ra/P2ry6/Lgals9/Chil1/Sting1/F11r/Cmtm3/Igtp/Parp9/Nfam1/Dhx58/Rab29/Casp8/Csf1/Plcg2/Trim12a/Mfng/Tgfbr1/Trim21/P2ry12
5xFAD	male	6 mo	BP	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	42	0.6503358398385908	1.633880037571342	4.8277384596522347e-4	0.005756553358954893	0.004454886805159641	305	tags=69%, list=26%, signal=53%	Lilrb4a/Trem2/Slc11a1/Fcgr2b/Il1rl1/Ptpn6/Fcer1g/Ptprc/Hlx/H2-Q6/Fcgr3/H2-Ab1/Fcgr1/H2-Q7/B2m/Havcr2/C3/Rsad2/Nlrp3/Vsir/H2-Q4/H2-K1/Nckap1l/Cd274/Tgfb1/Sash3/H2-D1/H2-M3/Tnfrsf1b
5xFAD	male	6 mo	BP	GO:0065009	regulation of molecular function	246	0.4929903664536423	1.3159134068778031	4.900033517362535e-4	0.005811174884915353	0.00449715736188095	380	tags=44%, list=33%, signal=38%	Cst7/Ccl4/Ccl3/Ccl6/Lilrb4a/Fgr/Trem2/Cnr2/Ifi204/Psen1/Tlr1/Slc11a1/Fcgr2b/Plau/Cd74/Cd84/Itgb2/Serpina3n/Ifi207/Card11/Ptpn6/Tlr2/Thy1/Rasal3/App/Nlrc5/Ctss/Ptprc/Naip2/Oas1b/Ccl9/Laptm5/Cd86/Oas1a/Hcls1/Ctsd/Cyba/Ctsz/Arhgap9/Naip6/Trim14/Plek/Abi3/Spi1/Hhex/Trim30d/Psmb8/Lox/Bcl3/Rab7b/B2m/Naip5/Havcr2/Vav1/Lpar5/Oasl2/Nlrp3/Vsir/Grn/Pik3cg/Itgam/Csf1r/Trim30a/Ctsh/Nckap1l/Cx3cr1/Spint1/Acr/Anxa3/Tgfb1/Tgfbr2/Psmb9/Irgm1/Arhgap45/Hck/Ang/Cd33/P2ry13/Arhgef16/Capn3/Tlr9/Itgb3/Dock8/P2ry6/Lgals9/Chil1/Sting1/Ptafr/F11r/Cmklr1/Igtp/Parp9/Nfam1/Renbp/Abcb1b/Casp8/Csf1/Stat1/Sp100/Plcg2/Trim12a/Mfng/Tgfbr1/Rfc3/Trim21/Asap3/Parp10/Cst3/Eif2ak2
5xFAD	male	6 mo	BP	GO:0010324	membrane invagination	25	0.7082465704492135	1.7117011680489416	5.109010130245169e-4	0.005994207607357166	0.004638802893377685	231	tags=56%, list=20%, signal=46%	Clec7a/Trem2/Fcgr2b/Itgb2/Rhoh/Fcer1g/Fcgr3/Fcgr1/Rac2/C3/Aif1/Bin2/Itgam/Nckap1l
5xFAD	male	6 mo	MF	GO:0048018	receptor ligand activity	27	0.698019077315541	1.6981368156400822	5.088199498350077e-4	0.005994207607357166	0.004638802893377685	97	tags=37%, list=8%, signal=35%	Ccl4/Ccl3/Ccl6/Tnfsf8/Cxcl10/Cxcl5/App/Gpnmb/Ebi3/Ccl9
5xFAD	male	6 mo	MF	GO:0030546	signaling receptor activator activity	28	0.691891440131913	1.691720739102265	5.445000793044767e-4	0.0062928016953800485	0.004869879160700484	97	tags=36%, list=8%, signal=34%	Ccl4/Ccl3/Ccl6/Tnfsf8/Cxcl10/Cxcl5/App/Gpnmb/Ebi3/Ccl9
5xFAD	male	6 mo	BP	GO:0050868	negative regulation of T cell activation	28	0.6907670232000082	1.6889714646745624	5.445000793044767e-4	0.0062928016953800485	0.004869879160700484	241	tags=64%, list=21%, signal=52%	Lilrb4a/Cd74/Lag3/Ptpn6/Gpnmb/Hlx/H2-Aa/Laptm5/Cd86/Cd37/Runx1/Lgals3/Havcr2/Tnfaip8l2/Vsir/Nckap1l/Cd274/Tgfb1
5xFAD	male	6 mo	CC	GO:0031982	vesicle	198	0.5049595799348477	1.3435508119399258	5.449554795452184e-4	0.0062928016953800485	0.004869879160700484	322	tags=40%, list=28%, signal=35%	Cst7/Cd22/Slc15a3/Cd68/Lyz2/Psen1/Tlr1/Slc11a1/Mpeg1/Fcgr2b/Cybb/Cd74/Rhoh/Tlr13/Csf3r/Capg/Myo1f/Tlr2/App/Ctss/Gpnmb/Laptm5/H2-Q6/Cd86/H2-Ab1/Ctsd/Cyba/Ctsz/H2-Q7/Hpse/Hexb/Ticam2/Rac2/Trim14/H2-DMb1/Baiap2l2/Ncf2/Tap1/Rab7b/B2m/H2-Eb1/Arhgap30/Havcr2/Bst2/Defb1/Ncf4/H2-Q4/Grn/Unc93b1/H2-K1/Snx20/Tlr7/Ctsh/Cd9/Gbp3/Dennd1c/Acr/Anxa3/Cd274/Tgfb1/Pld4/Wdfy4/Naglu/Irgm1/Ifitm3/Hck/Ang/H2-D1/H2-M3/Tlr9/Itgb3/Gbp2/Cxcr4/Hexa/Fes/Rubcnl/Sting1/F11r/Ggta1/Cmtm3
5xFAD	male	6 mo	BP	GO:0031341	regulation of cell killing	24	0.7103322824681972	1.7118405008028574	5.483973191358993e-4	0.0062993911946814815	0.004874978648477297	308	tags=88%, list=26%, signal=66%	Clec7a/Tyrobp/Cxcl5/Lag3/Ptprc/H2-Q6/H2-Q7/Spi1/Tap1/B2m/Havcr2/Vav1/C3/H2-Q4/H2-K1/Itgam/Nckap1l/Cx3cr1/H2-D1/H2-M3/Lgals9
5xFAD	male	6 mo	BP	GO:0002708	positive regulation of lymphocyte mediated immunity	23	0.7115469851367404	1.708296948812565	5.594876256664242e-4	0.006393311722459035	0.0049476619528505605	287	tags=83%, list=25%, signal=64%	Trem2/Lag3/Fcer1g/Ptprc/H2-Q6/Fcgr3/Fcgr1/H2-Q7/B2m/Vav1/C3/Rsad2/Nlrp3/H2-Q4/H2-K1/Tgfb1/Sash3/H2-D1/H2-M3
5xFAD	male	6 mo	CC	GO:0005773	vacuole	87	0.5656552403505096	1.4727565181581057	5.724315952249538e-4	0.006507331191313723	0.0050358994442206186	345	tags=55%, list=30%, signal=42%	Cst7/Siglecf/Slc15a3/Cd68/Psen1/Slc11a1/Gfap/Cd74/H2-Ob/App/Ctss/H2-Aa/Laptm5/H2-Q6/Ctsd/Ctsz/H2-Q7/Hpse/Hexb/H2-DMb1/Rab7b/H2-Eb1/Traf3ip3/H2-Q4/Grn/Unc93b1/H2-K1/Tlr7/Ctsh/Acr/Gusb/Naglu/Irgm1/Ifitm3/Hck/H2-D1/H2-M3/Tlr9/Ctsc/Cxcr4/Hexa/Rubcnl/Sting1/Cybrd1/Dnase2a/Man2b1/Rab29/Npc2
5xFAD	male	6 mo	CC	GO:0031410	cytoplasmic vesicle	184	0.5059535385237202	1.3459297224923152	6.090664593293931e-4	0.006888102122519013	0.005330570802486766	315	tags=40%, list=27%, signal=34%	Cst7/Cd22/Slc15a3/Cd68/Lyz2/Psen1/Tlr1/Slc11a1/Mpeg1/Fcgr2b/Cybb/Cd74/Rhoh/Tlr13/Csf3r/Capg/Tlr2/App/Ctss/Gpnmb/Laptm5/H2-Q6/H2-Ab1/Ctsd/Cyba/Ctsz/H2-Q7/Hpse/Hexb/Ticam2/Rac2/Trim14/H2-DMb1/Baiap2l2/Ncf2/Tap1/Rab7b/B2m/H2-Eb1/Arhgap30/Havcr2/Bst2/Ncf4/H2-Q4/Grn/Unc93b1/H2-K1/Snx20/Tlr7/Ctsh/Gbp3/Dennd1c/Acr/Anxa3/Cd274/Tgfb1/Pld4/Wdfy4/Irgm1/Ifitm3/Hck/Ang/H2-D1/H2-M3/Tlr9/Itgb3/Gbp2/Cxcr4/Hexa/Fes/Rubcnl/Sting1/F11r
5xFAD	male	6 mo	BP	GO:0071674	mononuclear cell migration	32	0.6691982468686508	1.6537239944890934	6.164565478146841e-4	0.0069359264918226506	0.005367581169366183	317	tags=69%, list=27%, signal=51%	Ccl4/Ccl3/Ccl6/Slamf9/Cxcl10/C3ar1/App/Ch25h/Ccl9/Spi1/Lgals3/Cxcl16/Aif1/Csf1r/Cx3cr1/Gpr183/Tgfb1/Itgb3/Dock8/Lgals9/F11r/Cmklr1
5xFAD	male	6 mo	BP	GO:0000226	microtubule cytoskeleton organization	30	-0.36452499741230243	-1.9058599102791411	6.208885996605643e-4	0.006950150957424888	0.005378589211882331	468	tags=83%, list=40%, signal=51%	Phldb1/Cep120/Spire1/Mark3/Ppp1r12a/Dnal1/Arhgef7/Tacc1/Tnks/Rock1/Kat2b/Stag2/Ccdc88a/Spry2/Sirt1/Zfp207/Taok1/Hook3/Rock2/Xpo1/Bicd1/Xrcc2/Chordc1/Hspa1a/Hspa1b
5xFAD	male	6 mo	BP	GO:0022613	ribonucleoprotein complex biogenesis	21	-0.4554195804195804	-2.202930273813344	6.271511264377012e-4	0.006984617113727495	0.005405261912604926	645	tags=100%, list=55%, signal=45%	Nol3/Rpl10/Rpl10a/Rpl11/Rps19/Rps5/Rps14/Rps7/Rps2/Rplp0/Sf3b1/Srpk2/Pten/Kat2b/Khdc4/Cdc73/Dimt1/Srsf10/Xpo1/Ago3
5xFAD	male	6 mo	BP	GO:0042116	macrophage activation	24	0.7077753418592773	1.7056784909934655	6.327642201814869e-4	0.007011538884233244	0.005426096157111847	232	tags=67%, list=20%, signal=55%	Cst7/Trem2/Tyrobp/Tlr1/Slc11a1/Cd84/C1qa/Il1rl1/Tlr2/App/Havcr2/Aif1/Cebpa/Grn/Itgam/Cx3cr1
5xFAD	male	6 mo	BP	GO:0002444	myeloid leukocyte mediated immunity	24	0.707462943732641	1.7049256380276778	6.421383347346338e-4	0.0070622137751032875	0.005465312488241425	238	tags=75%, list=20%, signal=61%	Fgr/Tyrobp/Cxcl5/Cd84/Itgb2/Myo1f/Fcer1g/Milr1/Fcgr3/Fcgr1/Rac2/Spi1/C3/Lat2/Ncf1/Itgam/Cx3cr1/Anxa3
5xFAD	male	6 mo	BP	GO:0002705	positive regulation of leukocyte mediated immunity	30	0.6779910040411348	1.6692222460651929	6.449181961340461e-4	0.0070622137751032875	0.005465312488241425	287	tags=77%, list=25%, signal=59%	Trem2/Tyrobp/Lag3/Itgb2/Fcer1g/Ptprc/H2-Q6/Fcgr3/Fcgr1/H2-Q7/Spi1/B2m/Vav1/C3/Rsad2/Nlrp3/H2-Q4/H2-K1/Itgam/Tgfb1/Sash3/H2-D1/H2-M3
5xFAD	male	6 mo	BP	GO:0032496	response to lipopolysaccharide	50	0.6124636799664591	1.5576004582726914	6.469940605267825e-4	0.0070622137751032875	0.005465312488241425	365	tags=68%, list=31%, signal=49%	Lilrb4a/Trem2/Cnr2/Cd180/Cd68/Cxcl10/Slc11a1/Cxcl5/Cd14/Ly86/Cd84/Irf8/Cd86/Spi1/Ncf2/Trim30d/B2m/Havcr2/Cxcl16/Nlrp3/Trim30a/Cx3cr1/Cd274/Tgfb1/Irgm1/Gbp2/Tnfrsf1b/Lgals9/Ptafr/Igtp/Stat1/Cfh/Plcg2/Trim12a
5xFAD	male	6 mo	BP	GO:0032649	regulation of interferon-gamma production	21	0.7277778565622973	1.7262441967838846	6.997411684839211e-4	0.007600159027988727	0.005881618055052447	308	tags=90%, list=26%, signal=68%	Lilrb4a/Slc11a1/Cd14/Il1rl1/Irf8/App/Laptm5/Runx1/Ticam2/Bcl3/Havcr2/Vsir/Tlr7/Isg15/Cd274/Sash3/H2-M3/Tlr9/Lgals9
5xFAD	male	6 mo	BP	GO:0000375	RNA splicing, via transesterification reactions	19	-0.47720171826112634	-2.127148696249481	7.198373635087189e-4	0.00766661735698121	0.005933048887785199	462	tags=89%, list=40%, signal=55%	Sf3b1/Ddx5/Rbfox2/Srpk2/Rbfox1/Prpf4b/Rbm6/Fmr1/Tra2a/Cdk13/Khdc4/Mbnl2/Srsf10/Fxr1/Sfpq/Srrm4/Rbm41
5xFAD	male	6 mo	BP	GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	19	-0.47720171826112634	-2.127148696249481	7.198373635087189e-4	0.00766661735698121	0.005933048887785199	462	tags=89%, list=40%, signal=55%	Sf3b1/Ddx5/Rbfox2/Srpk2/Rbfox1/Prpf4b/Rbm6/Fmr1/Tra2a/Cdk13/Khdc4/Mbnl2/Srsf10/Fxr1/Sfpq/Srrm4/Rbm41
5xFAD	male	6 mo	BP	GO:0000398	mRNA splicing, via spliceosome	19	-0.47720171826112634	-2.127148696249481	7.198373635087189e-4	0.00766661735698121	0.005933048887785199	462	tags=89%, list=40%, signal=55%	Sf3b1/Ddx5/Rbfox2/Srpk2/Rbfox1/Prpf4b/Rbm6/Fmr1/Tra2a/Cdk13/Khdc4/Mbnl2/Srsf10/Fxr1/Sfpq/Srrm4/Rbm41
5xFAD	male	6 mo	BP	GO:0002221	pattern recognition receptor signaling pathway	43	0.6324198529647858	1.5920013758285148	7.126603245651816e-4	0.00766661735698121	0.005933048887785199	347	tags=70%, list=30%, signal=51%	Clec7a/Trem2/Slc15a3/Cd180/Tlr1/Cd14/Tlr13/Tlr2/App/Tlr12/Cd86/Oas1a/Cyba/Ddx60/Rab7b/Havcr2/Irf7/Rsad2/Nlrp3/Unc93b1/Trim30a/Tlr7/Pik3ap1/Irgm1/Ifi35/Tlr9/Lgals9/Igtp/Dhx58/Lacc1
5xFAD	male	6 mo	BP	GO:0070664	negative regulation of leukocyte proliferation	20	0.7276662385896621	1.7200490054733524	7.584372038325805e-4	0.008038701571056434	0.006220997761413437	241	tags=75%, list=21%, signal=61%	Lilrb4a/Tyrobp/Fcgr2b/Ptpn6/Gpnmb/H2-Aa/Laptm5/Cd86/Cd37/Havcr2/Vsir/Inpp5d/Tnfrsf13b/Cd274/Tgfb1
5xFAD	male	6 mo	BP	GO:0042129	regulation of T cell proliferation	36	0.6349451447220118	1.5810480555401827	7.701506934448679e-4	0.0081236087568175	0.0062867058123814365	308	tags=64%, list=26%, signal=48%	Lilrb4a/Card11/Ptpn6/Rasal3/Gpnmb/Ptprc/H2-Aa/Laptm5/Cd86/Cd37/Rac2/H2-DMb1/Lgals3/Havcr2/Aif1/Vsir/Nckap1l/Cd274/Tgfb1/Tgfbr2/Sash3/Tnfrsf1b/Lgals9
5xFAD	male	6 mo	BP	GO:0002440	production of molecular mediator of immune response	50	0.6087429293547941	1.5481379496417058	7.846502658259802e-4	0.008236950637426797	0.0063744189311372755	195	tags=46%, list=17%, signal=40%	Cd22/Lilrb4a/Slamf9/Slc11a1/Fcgr2b/Cd74/H2-Ob/Card11/Tlr2/Fcer1g/Ptprc/H2-Aa/Laptm5/Cd86/H2-Ab1/Cd37/H2-DMb1/B2m/H2-Eb1/Bst2/Rsad2/Nlrp3/Vsir
5xFAD	male	6 mo	BP	GO:0032609	interferon-gamma production	22	0.7098868517915752	1.6872603840199225	8.13138605352857e-4	0.00845510000068326	0.006543240560908746	308	tags=86%, list=26%, signal=65%	Lilrb4a/Slc11a1/Cd14/Il1rl1/Irf8/App/Laptm5/Runx1/Ticam2/Bcl3/Havcr2/Vsir/Tlr7/Isg15/Cd274/Sash3/H2-M3/Tlr9/Lgals9
5xFAD	male	6 mo	BP	GO:1903039	positive regulation of leukocyte cell-cell adhesion	50	0.6082221289167765	1.5468134645702494	8.121815455874889e-4	0.00845510000068326	0.006543240560908746	318	tags=60%, list=27%, signal=46%	Lilrb4a/Cd74/H2-Ob/Itgb2/Rhoh/Card11/Thy1/Rasal3/Ptprc/Hlx/H2-Aa/Cd86/H2-Ab1/Runx1/H2-DMb1/B2m/H2-Eb1/Havcr2/Nlrp3/Aif1/Vsir/Nckap1l/Cd274/Tgfb1/Tgfbr2/Sash3/Dock8/Lgals9/Ptafr/Il1rl2
5xFAD	male	6 mo	BP	GO:0010629	negative regulation of gene expression	111	0.5354832350199755	1.4022403920293087	8.197175648935808e-4	0.008483303478191115	0.006565066694008668	242	tags=33%, list=21%, signal=29%	Cst7/Cd22/Lilrb4a/Trem2/Tyrobp/Psen1/Slc11a1/Fcgr2b/Plau/Lag3/Tent5c/Cd84/Il1rl1/Ptpn6/Tlr2/App/Gpnmb/Ptprc/Iqgap3/Laptm5/Apobec1/Oas1a/Ctsz/Spi1/Bcl3/Havcr2/Bst2/Nlrp3/Aif1/Vsir/Inpp5d/Trim30a/Nckap1l/Cx3cr1/Cd274/Tgfb1/Parp14
5xFAD	male	6 mo	BP	GO:1903038	negative regulation of leukocyte cell-cell adhesion	29	0.6815984235705981	1.6724158595212586	8.305033223263911e-4	0.008554574127624892	0.006620221689708271	241	tags=62%, list=21%, signal=50%	Lilrb4a/Cd74/Lag3/Ptpn6/Gpnmb/Hlx/H2-Aa/Laptm5/Cd86/Cd37/Runx1/Lgals3/Havcr2/Tnfaip8l2/Vsir/Nckap1l/Cd274/Tgfb1
5xFAD	male	6 mo	BP	GO:0001818	negative regulation of cytokine production	49	0.6210925029100391	1.5743128764910086	8.505928224313255e-4	0.008720563796328636	0.006748677927111303	241	tags=51%, list=21%, signal=42%	Lilrb4a/Trem2/Tyrobp/Slc11a1/Fcgr2b/Lag3/Cd84/Il1rl1/Ptpn6/Tlr2/Gpnmb/Ptprc/Laptm5/Oas1a/Bcl3/Havcr2/Bst2/Nlrp3/Vsir/Inpp5d/Trim30a/Nckap1l/Cx3cr1/Cd274/Tgfb1
5xFAD	male	6 mo	BP	GO:0050830	defense response to Gram-positive bacterium	20	0.7246486226476265	1.712915999948651	8.824568615650692e-4	0.009005164438482614	0.006968924933681549	293	tags=90%, list=25%, signal=69%	Tnfsf8/Fgr/Lyz2/Mpeg1/Myo1f/Tlr2/App/B2m/Havcr2/Defb1/Ncf1/Nlrp3/Gbp3/Rnase4/Hck/Ang/Gsdmd/Gbp2
5xFAD	male	6 mo	CC	GO:0097708	intracellular vesicle	185	0.5027414475652745	1.3376650783911024	8.929876777236241e-4	0.009070439652433477	0.007019440176258312	315	tags=39%, list=27%, signal=34%	Cst7/Cd22/Slc15a3/Cd68/Lyz2/Psen1/Tlr1/Slc11a1/Mpeg1/Fcgr2b/Cybb/Cd74/Rhoh/Tlr13/Csf3r/Capg/Tlr2/App/Ctss/Gpnmb/Laptm5/H2-Q6/H2-Ab1/Ctsd/Cyba/Ctsz/H2-Q7/Hpse/Hexb/Ticam2/Rac2/Trim14/H2-DMb1/Baiap2l2/Ncf2/Tap1/Rab7b/B2m/H2-Eb1/Arhgap30/Havcr2/Bst2/Ncf4/H2-Q4/Grn/Unc93b1/H2-K1/Snx20/Tlr7/Ctsh/Gbp3/Dennd1c/Acr/Anxa3/Cd274/Tgfb1/Pld4/Wdfy4/Irgm1/Ifitm3/Hck/Ang/H2-D1/H2-M3/Tlr9/Itgb3/Gbp2/Cxcr4/Hexa/Fes/Rubcnl/Sting1/F11r
5xFAD	male	6 mo	BP	GO:0034341	response to interferon-gamma	37	0.6569248646731679	1.639369211746707	9.168005225480663e-4	0.009263752209902415	0.007169041075935611	372	tags=78%, list=32%, signal=55%	Ccl4/Ccl3/Ccl6/Slc11a1/Cd74/Irf8/Capg/Tlr2/Nlrc5/H2-Aa/Ccl9/H2-Ab1/H2-Q7/Rab7b/H2-Eb1/Bst2/Cxcl16/Gbp3/Parp14/Irgm1/Ifitm3/Gbp2/Irgm2/Igtp/Parp9/Stat1/Sp100/Gbp9/Trim21
5xFAD	male	6 mo	BP	GO:0043408	regulation of MAPK cascade	88	0.5608534524316637	1.459902490239077	9.204639843932209e-4	0.009263752209902415	0.007169041075935611	241	tags=35%, list=21%, signal=30%	Ccl4/Ccl3/Ccl6/Lilrb4a/Trem2/Psen1/Fcgr2b/Cd74/Cd84/Tlr13/Ptpn6/Tlr2/App/Gpnmb/Ptprc/Naip2/Ccl9/Iqgap3/Laptm5/Naip6/Spi1/Trim30d/Dok1/Naip5/Havcr2/C3/Pik3cg/Csf1r/Trim30a/Gpr183/Tgfb1
5xFAD	male	6 mo	MF	GO:0044877	protein-containing complex binding	148	0.5166712328136975	1.367831139109516	9.296227548177411e-4	0.009313206959224312	0.00720731316280229	344	tags=44%, list=30%, signal=35%	Itgax/Lilrb4a/Fgr/Trem2/Fcgr2b/C4b/Gfap/Cd74/H2-Ob/Itgb2/Capg/Myo1f/Tlr2/Thy1/Fcer1g/App/Ctss/Gpnmb/Ptprc/H2-Aa/Iqgap3/Apobec1/H2-Q6/Fcgr3/H2-Ab1/Fcgr1/Hcls1/H2-Q7/Dock2/Hexb/H2-DMb1/Tap1/Lox/B2m/Lgals3/H2-Eb1/Aif1/Lpl/Cebpa/H2-Q4/Fyb/H2-K1/Itgam/Ctsh/Cd9/Nckap1l/Isg15/Tgfb1/Tgfbr2/Lcp1/Psmb9/Arpc1b/H2-D1/H2-M3/Itgb3/Gbp2/Gna15/Fermt3/F11r/H1f2/Plcb2/Itgb5/Mafb/Rab29/Casp8
5xFAD	male	6 mo	BP	GO:0032945	negative regulation of mononuclear cell proliferation	19	0.7388967013621123	1.7296023463376156	9.754217794261624e-4	0.009511446151382223	0.00736072669106152	241	tags=79%, list=21%, signal=64%	Lilrb4a/Tyrobp/Fcgr2b/Ptpn6/Gpnmb/H2-Aa/Laptm5/Cd86/Cd37/Havcr2/Vsir/Inpp5d/Tnfrsf13b/Cd274/Tgfb1
5xFAD	male	6 mo	BP	GO:0050672	negative regulation of lymphocyte proliferation	19	0.7388967013621123	1.7296023463376156	9.754217794261624e-4	0.009511446151382223	0.00736072669106152	241	tags=79%, list=21%, signal=64%	Lilrb4a/Tyrobp/Fcgr2b/Ptpn6/Gpnmb/H2-Aa/Laptm5/Cd86/Cd37/Havcr2/Vsir/Inpp5d/Tnfrsf13b/Cd274/Tgfb1
5xFAD	male	6 mo	BP	GO:0045089	positive regulation of innate immune response	30	0.6710097770131362	1.6520343786886225	9.605046165277717e-4	0.009511446151382223	0.00736072669106152	328	tags=80%, list=28%, signal=59%	Clec7a/Tyrobp/Ifi204/Ifi209/Zbp1/Cd74/Lag3/Ifi207/Tlr2/Nlrc5/Spi1/Trim30d/Havcr2/Vav1/Irf7/Trim30a/Irgm1/H2-M3/Ifi35/Tlr9/Lgals9/Sting1/Igtp/Parp9
5xFAD	male	6 mo	BP	GO:0002685	regulation of leukocyte migration	36	0.6306693967575401	1.570401209806497	9.54706801941085e-4	0.009511446151382223	0.00736072669106152	317	tags=67%, list=27%, signal=50%	Trem2/Cxcl10/C3ar1/Cd74/Rhoh/Myo1f/Tlr2/Thy1/App/Rac2/Spi1/Lgals3/Aif1/Csf1r/Cd9/Nckap1l/Cx3cr1/Tgfb1/Gpsm3/Itgb3/Dock8/Lgals9/Ptafr/Cmklr1
